A.csv,,MSU\jackpearson1 (Pearson, Jack),2/14/2022 10:39:00 AM,GENESYS 10S,2L6M161001,2.001
nm,A
1040,-0.0002
1041,0.001
1042,-0.001
1043,0.0003
1044,-0.0013
1045,-0.0021
1046,-0.0004
1047,0
1048,-0.0022
1049,-0.003
1050,0.0011
1051,-0.0019
1052,-0.0019
1053,-0.0013
1054,-0.0015
1055,-0.0013
1056,-0.0011
1057,-0.0011
1058,-0.0022
1059,-0.0049
1060,-0.0041
1061,-0.0007
1062,-0.004
1063,-0.0021
1064,-0.0042
1065,-0.0004
1066,-0.0047
1067,-0.0009
1068,0.0001
1069,0.0023
1070,-0.0006
1071,-0.0023
1072,-0.0025
1073,-0.0065
1074,0.0018
1075,-0.0057
1076,-0.0014
1077,0.0016
1078,-0.0069
1079,0.0025
1080,-0.0037
1081,0.0047
1082,0.004
1083,-0.0041
1084,-0.0045
1085,-0.0016
1086,0.0025
1087,-0.0026
1088,0
1089,-0.004
1090,-0.0003
1091,-0.0015
1092,-0.0003
1093,0.0001
1094,-0.0025
1095,-0.0004
1096,-0.0058
1097,-0.0026
1098,0.0021
1099,-0.0027
1100,0.0036
