BU.csv,,MSU\jackpearson1 (Pearson, Jack),2/28/2022 1:25:14 PM,GENESYS 10S,2L6M161001,2.001
nm,A
1065,0.001
1066,-0.0052
1067,-0.0007
1068,-0.0014
1069,0.001
1070,-0.0008
1071,-0.0006
1072,-0.0019
1073,-0.0056
1074,-0.0008
1075,-0.0003
1076,-0.002
1077,0.0016
1078,-0.0033
1079,0.0026
1080,-0.0059
1081,0.0039
1082,0.0033
1083,-0.0026
1084,-0.0014
1085,-0.0011
1086,0.0031
1087,-0.0034
1088,0.0028
1089,-0.0057
1090,-0.0004
1091,-0.0045
1092,-0.0018
1093,-0.004
1094,-0.0034
1095,-0.0048
1096,-0.0059
1097,-0.0003
1098,-0.0046
1099,-0.0043
1100,0.0016
