WC.csv,,jackpearson,3/21/2022 3:50:47 PM,GENESYS 10S,2L6M161001,2.001
nm,A
901,-0.0007
902,-0.0007
903,0
904,-0.0006
905,-0.0003
906,-0.0004
907,-0.0004
908,-0.0003
909,-0.0004
910,-0.0004
911,-0.0001
912,-0.0003
913,0.0003
914,-0.0003
915,-0.0003
916,-0.0001
917,-0.0003
918,-0.0002
919,-0.0002
920,-0.0002
921,0.0001
922,-0.0002
923,-0.0007
924,-0.0005
925,-0.0003
926,0
927,-0.0002
928,-0.0008
929,-0.0002
930,-0.0004
931,0.0001
932,0.0001
933,-0.0003
934,-0.0006
935,-0.0002
936,-0.0004
937,0
938,0.0001
939,0.0005
940,0.0002
941,0.0001
942,0.0004
943,0.0002
944,0.0002
945,0.0003
946,0.0002
947,0.0007
948,0.0005
949,0.0003
950,0.0004
951,0.0004
952,0.0006
953,0.0009
954,0.0004
955,0.0003
956,0.0003
957,0.0014
958,0.0002
959,0.0009
960,0.0009
961,0.0008
962,0.0012
963,0.0012
964,0.0008
965,0.0009
966,0.0014
967,0.0011
968,0.0005
969,0.0008
970,0.0008
971,0.0015
972,0.0009
973,0.001
974,0.001
975,0.0009
976,0.0013
977,-0.0002
978,0.001
979,0.0005
980,0.0005
981,0.0005
982,0.0007
983,0.0007
984,0.0007
985,0.0008
986,-0.0005
987,0.0009
988,-0.0007
989,0.0005
990,-0.0002
991,0.0003
992,-0.0001
993,-0.0001
994,-0.0002
995,0
996,0.0001
997,-0.0005
998,0
999,-0.0002
1000,-0.0006
1001,-0.001
1002,-0.0004
1003,-0.0011
1004,-0.0009
1005,-0.0016
1006,-0.0008
1007,-0.0009
1008,-0.001
1009,-0.0003
1010,-0.0019
1011,-0.0007
1012,-0.0017
1013,-0.0004
1014,-0.0004
1015,-0.0017
1016,-0.0003
1017,-0.0013
1018,-0.0007
1019,-0.0008
1020,-0.0013
1021,-0.0017
1022,-0.0022
1023,-0.0021
1024,-0.0021
1025,-0.0012
1026,-0.0012
1027,-0.0033
1028,-0.0004
1029,-0.0027
1030,-0.0021
